 ,Label,Area,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
296,blue.tif,986,149.841,0.552,251430,251430,3.111,0.321,0.966
297,blue.tif,2647,193.681,0.887,674985,674985,1.222,0.818,0.973
298,blue.tif,3134,210.066,0.892,799170,799170,1.214,0.824,0.975
299,blue.tif,2965,209.723,0.847,756075,756075,1.401,0.714,0.967
300,blue.tif,4290,247.037,0.883,1093950,1093950,1.282,0.780,0.977
301,blue.tif,1676,153.924,0.889,427380,427380,1.330,0.752,0.967
302,blue.tif,2462,242.350,0.527,627810,627810,1.474,0.679,0.888
303,blue.tif,1290,134.125,0.901,328950,328950,1.247,0.802,0.967
304,blue.tif,2087,173.581,0.870,532185,532185,1.365,0.733,0.968
305,blue.tif,3782,238.350,0.837,964410,964410,1.544,0.648,0.970
306,blue.tif,2338,192.510,0.793,596190,596190,1.688,0.592,0.954
307,blue.tif,1900,169.238,0.834,484500,484500,1.221,0.819,0.938
308,blue.tif,1383,151.924,0.753,352665,352665,1.145,0.873,0.928
309,blue.tif,1586,148.368,0.905,404430,404430,1.257,0.796,0.972
310,blue.tif,1531,209.966,0.436,390405,390405,1.701,0.588,0.843
311,blue.tif,2203,177.823,0.875,561765,561765,1.397,0.716,0.969
312,blue.tif,408,104.225,0.472,104040,104040,1.844,0.542,0.725
313,blue.tif,2032,175.196,0.832,518160,518160,1.587,0.630,0.966
314,blue.tif,1855,168.167,0.824,473025,473025,1.271,0.787,0.902
315,blue.tif,1510,154.024,0.800,385050,385050,1.533,0.652,0.933
316,blue.tif,2068,179.782,0.804,527340,527340,1.490,0.671,0.956
317,blue.tif,382,74.326,0.869,97410,97410,1.051,0.951,0.922
318,blue.tif,5007,273.865,0.839,1276785,1276785,1.547,0.646,0.977
319,blue.tif,939,132.326,0.674,239445,239445,2.286,0.437,0.941
320,blue.tif,1787,163.095,0.844,455685,455685,1.546,0.647,0.965
321,blue.tif,2394,187.338,0.857,610470,610470,1.389,0.720,0.969
322,blue.tif,1775,157.681,0.897,452625,452625,1.059,0.944,0.968
323,blue.tif,1885,169.581,0.824,480675,480675,1.262,0.793,0.950
324,blue.tif,1879,165.095,0.866,479145,479145,1.381,0.724,0.966
325,blue.tif,2547,467.522,0.146,649485,649485,5.588,0.179,0.606
326,blue.tif,2017,177.054,0.809,514335,514335,1.808,0.553,0.978
327,blue.tif,1028,135.154,0.707,262140,262140,1.668,0.600,0.955
328,red.tif,146,59.941,0.511,37230,37230,1.480,0.676,0.749
329,red.tif,108090,6174.279,0.036,27562950,27562950,2.087,0.479,0.461
330,red.tif,76034,4771.859,0.042,19388670,19388670,3.136,0.319,0.476
331,red.tif,212,77.255,0.446,54060,54060,2.393,0.418,0.715
332,red.tif,2349,343.404,0.250,598995,598995,2.515,0.398,0.727
333,red.tif,225,78.426,0.460,57375,57375,3.125,0.320,0.703
334,red.tif,120,41.113,0.892,30600,30600,1.259,0.794,0.886
335,red.tif,551,174.167,0.228,140505,140505,2.449,0.408,0.563
336,red.tif,159,65.841,0.461,40545,40545,2.388,0.419,0.691
