 ,Label,Area,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,7 pat OD ki67 (561)_0001_C001T001_colony_1.tiff,2370,184.752,0.873,604350,604350,1.356,0.738,0.972
2,7 pat OD ki67 (561)_0001_C001T001_colony_10.tiff,2336,185.338,0.855,595680,595680,1.471,0.680,0.972
3,7 pat OD ki67 (561)_0001_C001T001_colony_11.tiff,4305,244.794,0.903,1097775,1097775,1.163,0.860,0.978
4,7 pat OD ki67 (561)_0001_C001T001_colony_12.tiff,3556,221.966,0.907,906780,906780,1.156,0.865,0.978
5,7 pat OD ki67 (561)_0001_C001T001_colony_13.tiff,2454,185.581,0.895,625770,625770,1.194,0.837,0.973
6,7 pat OD ki67 (561)_0001_C001T001_colony_14.tiff,2393,183.581,0.892,610215,610215,1.216,0.823,0.971
7,7 pat OD ki67 (561)_0001_C001T001_colony_15.tiff,2355,183.095,0.883,600525,600525,1.335,0.749,0.974
8,7 pat OD ki67 (561)_0001_C001T001_colony_16.tiff,2399,182.409,0.906,611745,611745,1.139,0.878,0.971
9,7 pat OD ki67 (561)_0001_C001T001_colony_17.tiff,1942,168.752,0.857,495210,495210,1.417,0.706,0.964
10,7 pat OD ki67 (561)_0001_C001T001_colony_18.tiff,2864,202.894,0.874,730320,730320,1.276,0.784,0.971
11,7 pat OD ki67 (561)_0001_C001T001_colony_19.tiff,2793,199.823,0.879,712215,712215,1.258,0.795,0.972
12,7 pat OD ki67 (561)_0001_C001T001_colony_2.tiff,2166,176.409,0.875,552330,552330,1.337,0.748,0.968
13,7 pat OD ki67 (561)_0001_C001T001_colony_20.tiff,2999,208.551,0.866,764745,764745,1.339,0.747,0.969
14,7 pat OD ki67 (561)_0001_C001T001_colony_21.tiff,2466,187.338,0.883,628830,628830,1.158,0.864,0.971
15,7 pat OD ki67 (561)_0001_C001T001_colony_22.tiff,2164,173.095,0.908,551820,551820,1.122,0.891,0.973
16,7 pat OD ki67 (561)_0001_C001T001_colony_23.tiff,1710,155.782,0.885,436050,436050,1.300,0.769,0.968
17,7 pat OD ki67 (561)_0001_C001T001_colony_24.tiff,1995,170.894,0.858,508725,508725,1.517,0.659,0.968
18,7 pat OD ki67 (561)_0001_C001T001_colony_3.tiff,1925,165.681,0.881,490875,490875,1.278,0.783,0.966
19,7 pat OD ki67 (561)_0001_C001T001_colony_4.tiff,2537,188.510,0.897,646935,646935,1.116,0.896,0.972
20,7 pat OD ki67 (561)_0001_C001T001_colony_5.tiff,2263,178.167,0.896,577065,577065,1.159,0.863,0.971
21,7 pat OD ki67 (561)_0001_C001T001_colony_6.tiff,2244,176.409,0.906,572220,572220,1.126,0.888,0.971
22,7 pat OD ki67 (561)_0001_C001T001_colony_7.tiff,1732,158.752,0.864,441660,441660,1.520,0.658,0.965
23,7 pat OD ki67 (561)_0001_C001T001_colony_9.tiff,3373,221.723,0.862,860115,860115,1.357,0.737,0.965
24,7 pat OD ki67 (561)_0002_C001T001_colony_1.tiff,1622,150.368,0.901,413610,413610,1.130,0.885,0.967
25,7 pat OD ki67 (561)_0002_C001T001_colony_10.tiff,2427,187.095,0.871,618885,618885,1.332,0.751,0.971
26,7 pat OD ki67 (561)_0002_C001T001_colony_11.tiff,2362,186.409,0.854,602310,602310,1.482,0.675,0.970
27,7 pat OD ki67 (561)_0002_C001T001_colony_12.tiff,2374,182.167,0.899,605370,605370,1.251,0.800,0.975
28,7 pat OD ki67 (561)_0002_C001T001_colony_14.tiff,2453,188.894,0.864,625515,625515,1.414,0.707,0.970
29,7 pat OD ki67 (561)_0002_C001T001_colony_16.tiff,2582,194.995,0.853,658410,658410,1.396,0.716,0.967
30,7 pat OD ki67 (561)_0002_C001T001_colony_17.tiff,1712,156.125,0.883,436560,436560,1.382,0.723,0.973
31,7 pat OD ki67 (561)_0002_C001T001_colony_18.tiff,1549,151.196,0.851,394995,394995,1.113,0.898,0.954
32,7 pat OD ki67 (561)_0002_C001T001_colony_19.tiff,2580,195.723,0.846,657900,657900,1.372,0.729,0.968
33,7 pat OD ki67 (561)_0002_C001T001_colony_2.tiff,1730,154.468,0.911,441150,441150,1.027,0.974,0.974
34,7 pat OD ki67 (561)_0002_C001T001_colony_20.tiff,2386,182.652,0.899,608430,608430,1.144,0.874,0.971
35,7 pat OD ki67 (561)_0002_C001T001_colony_21.tiff,2587,196.752,0.840,659685,659685,1.278,0.782,0.955
36,7 pat OD ki67 (561)_0002_C001T001_colony_22.tiff,2124,177.681,0.845,541620,541620,1.278,0.782,0.962
37,7 pat OD ki67 (561)_0002_C001T001_colony_23.tiff,2412,185.581,0.880,615060,615060,1.357,0.737,0.970
38,7 pat OD ki67 (561)_0002_C001T001_colony_24.tiff,2339,183.581,0.872,596445,596445,1.372,0.729,0.972
39,7 pat OD ki67 (561)_0002_C001T001_colony_3.tiff,2269,178.752,0.892,578595,578595,1.241,0.806,0.972
40,7 pat OD ki67 (561)_0002_C001T001_colony_5.tiff,2140,172.995,0.899,545700,545700,1.269,0.788,0.972
41,7 pat OD ki67 (561)_0002_C001T001_colony_6.tiff,1636,150.368,0.909,417180,417180,1.118,0.894,0.967
42,7 pat OD ki67 (561)_0002_C001T001_colony_7.tiff,2069,168.610,0.915,527595,527595,1.100,0.909,0.976
43,7 pat OD ki67 (561)_0002_C001T001_colony_8.tiff,4373,251.522,0.869,1115115,1115115,1.368,0.731,0.975
44,7 pat OD ki67 (561)_0002_C001T001_colony_9.tiff,1596,150.510,0.885,406980,406980,1.309,0.764,0.967
45,7 pat OD ki67 (561)_0003_C001T001_colony_1.tiff,2212,178.510,0.872,564060,564060,1.259,0.794,0.963
46,7 pat OD ki67 (561)_0003_C001T001_colony_10.tiff,2290,181.581,0.873,583950,583950,1.273,0.786,0.968
47,7 pat OD ki67 (561)_0003_C001T001_colony_11.tiff,2851,204.652,0.855,727005,727005,1.318,0.759,0.966
48,7 pat OD ki67 (561)_0003_C001T001_colony_12.tiff,2267,179.338,0.886,578085,578085,1.373,0.728,0.973
49,7 pat OD ki67 (561)_0003_C001T001_colony_13.tiff,2526,196.551,0.822,644130,644130,1.458,0.686,0.957
50,7 pat OD ki67 (561)_0003_C001T001_colony_14.tiff,2395,182.652,0.902,610725,610725,1.172,0.853,0.969
51,7 pat OD ki67 (561)_0003_C001T001_colony_17.tiff,2410,188.551,0.852,614550,614550,1.459,0.686,0.968
52,7 pat OD ki67 (561)_0003_C001T001_colony_18.tiff,1995,189.137,0.701,508725,508725,1.286,0.778,0.930
53,7 pat OD ki67 (561)_0003_C001T001_colony_19.tiff,2336,183.581,0.871,595680,595680,1.328,0.753,0.968
54,7 pat OD ki67 (561)_0003_C001T001_colony_2.tiff,2337,183.823,0.869,595935,595935,1.428,0.700,0.967
55,7 pat OD ki67 (561)_0003_C001T001_colony_20.tiff,2470,190.309,0.857,629850,629850,1.472,0.680,0.969
56,7 pat OD ki67 (561)_0003_C001T001_colony_21.tiff,2424,185.095,0.889,618120,618120,1.292,0.774,0.972
57,7 pat OD ki67 (561)_0003_C001T001_colony_22.tiff,2178,175.095,0.893,555390,555390,1.323,0.756,0.974
58,7 pat OD ki67 (561)_0003_C001T001_colony_23.tiff,1647,150.953,0.908,419985,419985,1.140,0.877,0.969
59,7 pat OD ki67 (561)_0003_C001T001_colony_24.tiff,1870,162.610,0.889,476850,476850,1.248,0.802,0.969
60,7 pat OD ki67 (561)_0003_C001T001_colony_25.tiff,1770,156.125,0.913,451350,451350,1.031,0.970,0.972
61,7 pat OD ki67 (561)_0003_C001T001_colony_26.tiff,2328,179.338,0.910,593640,593640,1.096,0.912,0.973
62,7 pat OD ki67 (561)_0003_C001T001_colony_27.tiff,2275,179.924,0.883,580125,580125,1.226,0.816,0.970
63,7 pat OD ki67 (561)_0003_C001T001_colony_3.tiff,2591,194.652,0.859,660705,660705,1.396,0.716,0.969
64,7 pat OD ki67 (561)_0003_C001T001_colony_4.tiff,2035,170.853,0.876,518925,518925,1.347,0.742,0.970
65,7 pat OD ki67 (561)_0003_C001T001_colony_5.tiff,1937,165.095,0.893,493935,493935,1.169,0.855,0.968
66,7 pat OD ki67 (561)_0003_C001T001_colony_6.tiff,2166,176.167,0.877,552330,552330,1.289,0.776,0.968
67,7 pat OD ki67 (561)_0003_C001T001_colony_7.tiff,2457,191.823,0.839,626535,626535,1.374,0.728,0.955
68,7 pat OD ki67 (561)_0003_C001T001_colony_8.tiff,2029,169.095,0.892,517395,517395,1.158,0.863,0.970
69,7 pat OD ki67 (561)_0004_C001T001_colony_1.tiff,2027,169.823,0.883,516885,516885,1.199,0.834,0.962
70,7 pat OD ki67 (561)_0004_C001T001_colony_10.tiff,2538,190.995,0.874,647190,647190,1.257,0.795,0.968
71,7 pat OD ki67 (561)_0004_C001T001_colony_11.tiff,2422,185.581,0.884,617610,617610,1.233,0.811,0.970
72,7 pat OD ki67 (561)_0004_C001T001_colony_12.tiff,2405,183.823,0.894,613275,613275,1.203,0.831,0.969
73,7 pat OD ki67 (561)_0004_C001T001_colony_13.tiff,1926,165.581,0.883,491130,491130,1.328,0.753,0.964
74,7 pat OD ki67 (561)_0004_C001T001_colony_14.tiff,3156,211.238,0.889,804780,804780,1.230,0.813,0.977
75,7 pat OD ki67 (561)_0004_C001T001_colony_16.tiff,2342,184.995,0.860,597210,597210,1.427,0.701,0.970
76,7 pat OD ki67 (561)_0004_C001T001_colony_17.tiff,2348,182.167,0.889,598740,598740,1.267,0.789,0.972
77,7 pat OD ki67 (561)_0004_C001T001_colony_18.tiff,2721,195.823,0.892,693855,693855,1.171,0.854,0.971
78,7 pat OD ki67 (561)_0004_C001T001_colony_21.tiff,2833,205.823,0.840,722415,722415,1.498,0.667,0.967
79,7 pat OD ki67 (561)_0004_C001T001_colony_22.tiff,2761,197.723,0.887,704055,704055,1.247,0.802,0.973
80,7 pat OD ki67 (561)_0004_C001T001_colony_23.tiff,2724,205.723,0.809,694620,694620,1.758,0.569,0.969
81,7 pat OD ki67 (561)_0004_C001T001_colony_4.tiff,2272,181.581,0.866,579360,579360,1.278,0.783,0.966
82,7 pat OD ki67 (561)_0004_C001T001_colony_6.tiff,2840,200.309,0.889,724200,724200,1.330,0.752,0.972
83,7 pat OD ki67 (561)_0004_C001T001_colony_8.tiff,2402,185.137,0.881,612510,612510,1.283,0.780,0.969
84,7 pat OD ki67 (561)_0004_C001T001_colony_9.tiff,2625,191.238,0.902,669375,669375,1.346,0.743,0.978
85,7 pat OD ki67 (561)_0005_C001T001_colony_1.tiff,3118,208.894,0.898,795090,795090,1.100,0.909,0.974
86,7 pat OD ki67 (561)_0005_C001T001_colony_11.tiff,2361,183.581,0.880,602055,602055,1.281,0.780,0.968
87,7 pat OD ki67 (561)_0005_C001T001_colony_12.tiff,1067,125.640,0.849,272085,272085,1.445,0.692,0.949
88,7 pat OD ki67 (561)_0005_C001T001_colony_13.tiff,2860,204.309,0.861,729300,729300,1.414,0.707,0.969
89,7 pat OD ki67 (561)_0005_C001T001_colony_14.tiff,2534,188.167,0.899,646170,646170,1.227,0.815,0.974
90,7 pat OD ki67 (561)_0005_C001T001_colony_15.tiff,2234,177.238,0.894,569670,569670,1.248,0.801,0.971
91,7 pat OD ki67 (561)_0005_C001T001_colony_16.tiff,2801,200.652,0.874,714255,714255,1.361,0.735,0.973
92,7 pat OD ki67 (561)_0005_C001T001_colony_17.tiff,2480,191.338,0.851,632400,632400,1.459,0.685,0.970
93,7 pat OD ki67 (561)_0005_C001T001_colony_18.tiff,2135,173.095,0.895,544425,544425,1.211,0.826,0.972
94,7 pat OD ki67 (561)_0005_C001T001_colony_19.tiff,2193,174.752,0.902,559215,559215,1.076,0.929,0.971
95,7 pat OD ki67 (561)_0005_C001T001_colony_2.tiff,2420,187.238,0.867,617100,617100,1.387,0.721,0.971
96,7 pat OD ki67 (561)_0005_C001T001_colony_21.tiff,3193,212.309,0.890,814215,814215,1.225,0.817,0.975
97,7 pat OD ki67 (561)_0005_C001T001_colony_22.tiff,2493,188.894,0.878,635715,635715,1.360,0.735,0.972
98,7 pat OD ki67 (561)_0005_C001T001_colony_23.tiff,2818,202.066,0.867,718590,718590,1.353,0.739,0.969
99,7 pat OD ki67 (561)_0005_C001T001_colony_26.tiff,2676,197.581,0.861,682380,682380,1.444,0.692,0.973
100,7 pat OD ki67 (561)_0005_C001T001_colony_28.tiff,3481,223.037,0.879,887655,887655,1.283,0.780,0.975
101,7 pat OD ki67 (561)_0005_C001T001_colony_29.tiff,2252,179.924,0.874,574260,574260,1.387,0.721,0.972
102,7 pat OD ki67 (561)_0005_C001T001_colony_3.tiff,2344,180.167,0.907,597720,597720,1.074,0.931,0.974
103,7 pat OD ki67 (561)_0005_C001T001_colony_30.tiff,1862,162.995,0.881,474810,474810,1.320,0.758,0.966
104,7 pat OD ki67 (561)_0005_C001T001_colony_31.tiff,2738,199.723,0.863,698190,698190,1.392,0.719,0.972
105,7 pat OD ki67 (561)_0005_C001T001_colony_34.tiff,1945,169.924,0.846,495975,495975,1.315,0.760,0.958
106,7 pat OD ki67 (561)_0005_C001T001_colony_35.tiff,2938,206.894,0.863,749190,749190,1.323,0.756,0.965
107,7 pat OD ki67 (561)_0005_C001T001_colony_37.tiff,2324,188.066,0.826,592620,592620,1.611,0.621,0.969
108,7 pat OD ki67 (561)_0005_C001T001_colony_38.tiff,2126,174.267,0.880,542130,542130,1.326,0.754,0.970
109,7 pat OD ki67 (561)_0005_C001T001_colony_4.tiff,2642,195.137,0.872,673710,673710,1.429,0.700,0.973
110,7 pat OD ki67 (561)_0005_C001T001_colony_40.tiff,2627,194.409,0.873,669885,669885,1.352,0.740,0.971
111,7 pat OD ki67 (561)_0005_C001T001_colony_42.tiff,2911,205.137,0.869,742305,742305,1.285,0.778,0.966
112,7 pat OD ki67 (561)_0005_C001T001_colony_6.tiff,2148,182.551,0.810,547740,547740,1.804,0.554,0.965
113,7 pat OD ki67 (561)_0005_C001T001_colony_7.tiff,2344,181.581,0.893,597720,597720,1.120,0.893,0.970
114,7 pat OD ki67 (561)_0005_C001T001_colony_9.tiff,2755,198.551,0.878,702525,702525,1.291,0.774,0.970
115,7 pat OD ki67 (561)_0006_C001T001_colony_1.tiff,3442,222.894,0.871,877710,877710,1.438,0.695,0.979
116,7 pat OD ki67 (561)_0006_C001T001_colony_10.tiff,2294,184.510,0.847,584970,584970,1.505,0.664,0.967
117,7 pat OD ki67 (561)_0006_C001T001_colony_11.tiff,2629,191.338,0.902,670395,670395,1.224,0.817,0.976
118,7 pat OD ki67 (561)_0006_C001T001_colony_12.tiff,2458,188.752,0.867,626790,626790,1.413,0.708,0.975
119,7 pat OD ki67 (561)_0006_C001T001_colony_13.tiff,2893,202.167,0.889,737715,737715,1.237,0.809,0.973
120,7 pat OD ki67 (561)_0006_C001T001_colony_15.tiff,2730,196.652,0.887,696150,696150,1.256,0.796,0.972
121,7 pat OD ki67 (561)_0006_C001T001_colony_16.tiff,3345,219.966,0.869,852975,852975,1.362,0.734,0.974
122,7 pat OD ki67 (561)_0006_C001T001_colony_17.tiff,2863,200.409,0.896,730065,730065,1.297,0.771,0.977
123,7 pat OD ki67 (561)_0006_C001T001_colony_18.tiff,2246,181.439,0.857,572730,572730,1.511,0.662,0.972
124,7 pat OD ki67 (561)_0006_C001T001_colony_19.tiff,2676,197.137,0.865,682380,682380,1.374,0.728,0.970
125,7 pat OD ki67 (561)_0006_C001T001_colony_2.tiff,3088,207.823,0.898,787440,787440,1.218,0.821,0.973
126,7 pat OD ki67 (561)_0006_C001T001_colony_20.tiff,2686,194.652,0.891,684930,684930,1.028,0.973,0.974
127,7 pat OD ki67 (561)_0006_C001T001_colony_21.tiff,2964,205.380,0.883,755820,755820,1.420,0.704,0.976
128,7 pat OD ki67 (561)_0006_C001T001_colony_22.tiff,2425,182.510,0.915,618375,618375,1.096,0.912,0.975
129,7 pat OD ki67 (561)_0006_C001T001_colony_23.tiff,2439,185.338,0.892,621945,621945,1.185,0.844,0.972
130,7 pat OD ki67 (561)_0006_C001T001_colony_4.tiff,2301,179.581,0.897,586755,586755,1.060,0.943,0.971
131,7 pat OD ki67 (561)_0006_C001T001_colony_5.tiff,2250,178.752,0.885,573750,573750,1.305,0.767,0.971
132,7 pat OD ki67 (561)_0006_C001T001_colony_6.tiff,2293,178.409,0.905,584715,584715,1.259,0.794,0.973
133,7 pat OD ki67 (561)_0006_C001T001_colony_7.tiff,3057,209.338,0.877,779535,779535,1.395,0.717,0.977
134,7 pat OD ki67 (561)_0006_C001T001_colony_8.tiff,2172,177.338,0.868,553860,553860,1.294,0.773,0.970
135,7 pat OD ki67 (561)_0006_C001T001_colony_9.tiff,2659,196.652,0.864,678045,678045,1.360,0.735,0.969
136,7 pat OD ki67 (561)_0007_C001T001_colony_1.tiff,2260,179.338,0.883,576300,576300,1.299,0.770,0.974
137,7 pat OD ki67 (561)_0007_C001T001_colony_10.tiff,2108,173.823,0.877,537540,537540,1.415,0.707,0.969
138,7 pat OD ki67 (561)_0007_C001T001_colony_11.tiff,1488,142.711,0.918,379440,379440,1.209,0.827,0.972
139,7 pat OD ki67 (561)_0007_C001T001_colony_12.tiff,2221,177.681,0.884,566355,566355,1.289,0.776,0.972
140,7 pat OD ki67 (561)_0007_C001T001_colony_13.tiff,2351,185.439,0.859,599505,599505,1.441,0.694,0.972
141,7 pat OD ki67 (561)_0007_C001T001_colony_14.tiff,2682,196.167,0.876,683910,683910,1.269,0.788,0.966
142,7 pat OD ki67 (561)_0007_C001T001_colony_15.tiff,2307,183.539,0.861,588285,588285,1.503,0.665,0.973
143,7 pat OD ki67 (561)_0007_C001T001_colony_16.tiff,2565,190.995,0.884,654075,654075,1.095,0.913,0.969
144,7 pat OD ki67 (561)_0007_C001T001_colony_17.tiff,2184,177.439,0.872,556920,556920,1.454,0.688,0.973
145,7 pat OD ki67 (561)_0007_C001T001_colony_18.tiff,2773,202.894,0.846,707115,707115,1.469,0.681,0.970
146,7 pat OD ki67 (561)_0007_C001T001_colony_19.tiff,2336,184.510,0.862,595680,595680,1.380,0.724,0.968
147,7 pat OD ki67 (561)_0007_C001T001_colony_20.tiff,3109,210.894,0.878,792795,792795,1.267,0.789,0.969
148,7 pat OD ki67 (561)_0007_C001T001_colony_21.tiff,2418,186.167,0.877,616590,616590,1.287,0.777,0.971
149,7 pat OD ki67 (561)_0007_C001T001_colony_22.tiff,2146,174.752,0.883,547230,547230,1.311,0.763,0.970
150,7 pat OD ki67 (561)_0007_C001T001_colony_23.tiff,2496,189.338,0.875,636480,636480,1.348,0.742,0.971
151,7 pat OD ki67 (561)_0007_C001T001_colony_24.tiff,3065,211.137,0.864,781575,781575,1.403,0.713,0.974
152,7 pat OD ki67 (561)_0007_C001T001_colony_25.tiff,2945,204.995,0.881,750975,750975,1.223,0.818,0.962
153,7 pat OD ki67 (561)_0007_C001T001_colony_27.tiff,2364,184.652,0.871,602820,602820,1.203,0.831,0.961
154,7 pat OD ki67 (561)_0007_C001T001_colony_28.tiff,3093,209.924,0.882,788715,788715,1.388,0.720,0.979
155,7 pat OD ki67 (561)_0007_C001T001_colony_29.tiff,2288,181.924,0.869,583440,583440,1.388,0.720,0.971
156,7 pat OD ki67 (561)_0007_C001T001_colony_3.tiff,2442,185.238,0.894,622710,622710,1.285,0.778,0.974
157,7 pat OD ki67 (561)_0007_C001T001_colony_30.tiff,2842,202.066,0.875,724710,724710,1.341,0.745,0.973
158,7 pat OD ki67 (561)_0007_C001T001_colony_31.tiff,2303,185.681,0.839,587265,587265,1.515,0.660,0.968
159,7 pat OD ki67 (561)_0007_C001T001_colony_32.tiff,2094,174.066,0.868,533970,533970,1.264,0.791,0.963
160,7 pat OD ki67 (561)_0007_C001T001_colony_33.tiff,3229,215.137,0.877,823395,823395,1.224,0.817,0.974
161,7 pat OD ki67 (561)_0007_C001T001_colony_34.tiff,2130,175.823,0.866,543150,543150,1.493,0.670,0.971
162,7 pat OD ki67 (561)_0007_C001T001_colony_35.tiff,2542,191.723,0.869,648210,648210,1.119,0.894,0.964
163,7 pat OD ki67 (561)_0007_C001T001_colony_6.tiff,2702,196.752,0.877,689010,689010,1.300,0.769,0.972
164,7 pat OD ki67 (561)_0007_C001T001_colony_8.tiff,3837,240.108,0.836,978435,978435,1.570,0.637,0.969
165,7 pat OD ki67 (561)_0008_C001T001_colony_1.tiff,2899,207.823,0.843,739245,739245,1.554,0.643,0.972
166,7 pat OD ki67 (561)_0008_C001T001_colony_11.tiff,2398,186.995,0.862,611490,611490,1.493,0.670,0.970
167,7 pat OD ki67 (561)_0008_C001T001_colony_12.tiff,1544,147.196,0.895,393720,393720,1.128,0.886,0.963
168,7 pat OD ki67 (561)_0008_C001T001_colony_13.tiff,2408,183.581,0.898,614040,614040,1.216,0.822,0.973
169,7 pat OD ki67 (561)_0008_C001T001_colony_14.tiff,2531,189.581,0.885,645405,645405,1.225,0.817,0.973
170,7 pat OD ki67 (561)_0008_C001T001_colony_15.tiff,3537,224.794,0.880,901935,901935,1.435,0.697,0.978
171,7 pat OD ki67 (561)_0008_C001T001_colony_16.tiff,2721,196.309,0.887,693855,693855,1.111,0.900,0.971
172,7 pat OD ki67 (561)_0008_C001T001_colony_18.tiff,2873,202.309,0.882,732615,732615,1.243,0.804,0.970
